[2016-09-05 18:15:16,049 - ReplayDB.py:48 -             __init__() ] Connected to database /data/ascar/ascar_replay_db.sqlite
[2016-09-05 18:16:19,186 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:19,189 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:19,189 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:19,192 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:19,193 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:19,200 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:19,202 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:19,205 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:19,216 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:19,217 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:19,219 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:19,220 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:19,221 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:19,227 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:19,228 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:19,230 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:19,235 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:19,241 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:19,243 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:19,263 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:19,268 - DQLDaemon.py:147 -                start() ] Finished training step in 0.10820317268371582 seconds
[2016-09-05 18:16:19,269 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8898265361785889 seconds
[2016-09-05 18:16:20,161 - DQLDaemon.py:199 -      _do_action_step() ] . Skipped taking action.
[2016-09-05 18:16:20,163 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0
[2016-09-05 18:16:20,168 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:20,170 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:20,171 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:20,174 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:20,175 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:20,176 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:20,182 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:20,187 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:20,190 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:20,195 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:20,203 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:20,207 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:20,208 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:20,209 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:20,210 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:20,219 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:20,221 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:20,225 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:20,225 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:20,228 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:20,230 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:20,231 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:20,233 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:20,239 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:20,243 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:20,250 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:20,254 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:20,260 - DQLDaemon.py:147 -                start() ] Finished training step in 0.09683752059936523 seconds
[2016-09-05 18:16:20,261 - DQLDaemon.py:159 -                start() ] Sleeping for 0.9009420871734619 seconds
[2016-09-05 18:16:21,165 - DQLDaemon.py:199 -      _do_action_step() ] . Skipped taking action.
[2016-09-05 18:16:21,167 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0
[2016-09-05 18:16:21,168 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:21,174 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:21,175 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:21,187 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:21,192 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:21,200 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:21,204 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:21,209 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:21,212 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:21,213 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:21,215 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:21,223 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:21,223 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:21,225 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:21,225 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:21,228 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:21,229 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:21,231 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:21,232 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:21,233 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:21,234 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:21,235 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:21,240 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:21,242 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:21,249 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:21,259 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:21,266 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:21,272 - DQLDaemon.py:147 -                start() ] Finished training step in 0.10486125946044922 seconds
[2016-09-05 18:16:21,272 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8928103446960449 seconds
[2016-09-05 18:16:22,173 - DQLDaemon.py:199 -      _do_action_step() ] . Skipped taking action.
[2016-09-05 18:16:22,175 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:22,179 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:22,183 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:22,184 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:22,187 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:22,190 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:22,192 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:22,193 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:22,194 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:22,201 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:22,205 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:22,209 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:22,217 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:22,222 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:22,222 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:22,223 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:22,226 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:22,237 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:22,241 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:22,246 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:22,248 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:22,251 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:22,252 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:22,254 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:22,256 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:22,262 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:22,292 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:22,298 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:22,303 - DQLDaemon.py:147 -                start() ] Finished training step in 0.12735486030578613 seconds
[2016-09-05 18:16:22,303 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8699564933776855 seconds
[2016-09-05 18:16:23,181 - discrete_deepq.py:251 -               action() ] Chose calculated action 1
[2016-09-05 18:16:23,186 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:23,193 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:23,195 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:23,196 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:23,197 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:23,200 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:23,201 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:23,205 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:23,206 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:23,210 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:23,219 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:23,221 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:23,222 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:23,223 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:23,227 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:23,229 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:23,236 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:23,241 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:23,243 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:23,245 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:23,246 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:23,257 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:23,257 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:23,259 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:23,261 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:23,264 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:23,274 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:23,279 - DQLDaemon.py:147 -                start() ] Finished training step in 0.0928182601928711 seconds
[2016-09-05 18:16:23,279 - DQLDaemon.py:159 -                start() ] Sleeping for 0.9036650657653809 seconds
[2016-09-05 18:16:24,193 - discrete_deepq.py:251 -               action() ] Chose calculated action 1
[2016-09-05 18:16:24,203 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:24,235 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:24,236 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:24,236 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:24,238 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:24,243 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:24,246 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:24,249 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:24,253 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:24,254 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:24,259 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:24,266 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:24,268 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:24,270 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:24,277 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:24,280 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:24,281 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:24,281 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:24,284 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:24,291 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:24,293 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:24,293 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:24,294 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:24,295 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:24,302 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:24,304 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:24,317 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:24,329 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:24,334 - DQLDaemon.py:147 -                start() ] Finished training step in 0.1308145523071289 seconds
[2016-09-05 18:16:24,334 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8608226776123047 seconds
[2016-09-05 18:16:25,204 - discrete_deepq.py:251 -               action() ] Chose calculated action 1
[2016-09-05 18:16:25,212 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:25,223 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:25,228 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:25,229 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:25,252 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:25,255 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:25,258 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:25,270 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:25,273 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:25,274 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:25,274 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:25,275 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:25,276 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:25,283 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:25,284 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:25,286 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:25,286 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:25,287 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:25,290 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:25,302 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:25,305 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:25,308 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:25,316 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:25,317 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:25,321 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:25,321 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:25,322 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:25,329 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:25,335 - DQLDaemon.py:147 -                start() ] Finished training step in 0.12217354774475098 seconds
[2016-09-05 18:16:25,335 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8710165023803711 seconds
[2016-09-05 18:16:26,214 - discrete_deepq.py:247 -               action() ] Randomly chose action 0
[2016-09-05 18:16:26,244 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:26,251 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:26,257 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:26,257 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:26,260 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:26,262 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:26,263 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:26,264 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:26,265 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:26,268 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:26,271 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:26,273 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:26,277 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:26,283 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:26,284 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:26,286 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:26,294 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:26,298 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:26,299 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:26,300 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:26,310 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:26,311 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:26,312 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:26,318 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:26,333 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:26,335 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:26,337 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:26,342 - DQLDaemon.py:147 -                start() ] Finished training step in 0.09769964218139648 seconds
[2016-09-05 18:16:26,342 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8724656105041504 seconds
[2016-09-05 18:16:27,252 - discrete_deepq.py:247 -               action() ] Randomly chose action 0
[2016-09-05 18:16:27,254 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:27,256 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:27,260 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:27,261 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:27,262 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:27,262 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:27,267 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:27,274 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:27,275 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:27,279 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
